timestamp,log_type,event_type,source_ip,destination_ip,user,severity,message
2025-07-30 22:57:23,Authentication,Suspicious File Executed,192.168.1.45,10.0.0.35,guest,Critical,Suspicious File Executed from 192.168.1.45 to 10.0.0.35 using user guest
2025-08-02 20:35:23,Authentication,Data Exfiltration,192.168.1.72,10.0.0.36,user1,Medium,Data Exfiltration from 192.168.1.72 to 10.0.0.36 using user user1
2025-08-03 22:39:23,Authentication,Suspicious File Executed,192.168.1.36,10.0.0.45,user1,Low,Suspicious File Executed from 192.168.1.36 to 10.0.0.45 using user user1
2025-08-03 22:20:23,Authentication,Login Failure,192.168.1.92,10.0.0.19,guest,Medium,Login Failure from 192.168.1.92 to 10.0.0.19 using user guest
2025-07-29 20:54:23,Application,Brute Force Attack,192.168.1.53,10.0.0.25,guest,High,Brute Force Attack from 192.168.1.53 to 10.0.0.25 using user guest
2025-07-31 03:30:23,Authentication,Suspicious File Executed,192.168.1.62,10.0.0.9,service_account,Medium,Suspicious File Executed from 192.168.1.62 to 10.0.0.9 using user service_account
2025-07-30 08:05:23,Firewall,Phishing Attempt,192.168.1.40,10.0.0.1,admin,Medium,Phishing Attempt from 192.168.1.40 to 10.0.0.1 using user admin
2025-08-04 13:50:23,Authentication,Data Exfiltration,192.168.1.84,10.0.0.49,root,Critical,Data Exfiltration from 192.168.1.84 to 10.0.0.49 using user root
2025-08-03 07:53:23,Authentication,Privilege Escalation,192.168.1.57,10.0.0.47,service_account,Critical,Privilege Escalation from 192.168.1.57 to 10.0.0.47 using user service_account
2025-08-04 22:04:23,Firewall,Malware Signature Detected,192.168.1.84,10.0.0.12,root,Critical,Malware Signature Detected from 192.168.1.84 to 10.0.0.12 using user root
2025-08-04 19:06:23,Firewall,Malware Signature Detected,192.168.1.19,10.0.0.31,guest,Medium,Malware Signature Detected from 192.168.1.19 to 10.0.0.31 using user guest
2025-08-03 05:29:23,Authentication,Brute Force Attack,192.168.1.49,10.0.0.20,service_account,Low,Brute Force Attack from 192.168.1.49 to 10.0.0.20 using user service_account
2025-08-03 12:33:23,System,Login Success,192.168.1.72,10.0.0.9,user1,Low,Login Success from 192.168.1.72 to 10.0.0.9 using user user1
2025-07-30 00:56:23,Firewall,Privilege Escalation,192.168.1.70,10.0.0.31,guest,Low,Privilege Escalation from 192.168.1.70 to 10.0.0.31 using user guest
2025-08-04 02:09:23,System,RDP Connection,192.168.1.88,10.0.0.28,root,High,RDP Connection from 192.168.1.88 to 10.0.0.28 using user root
2025-08-03 03:49:23,IDS,Login Failure,192.168.1.62,10.0.0.47,guest,Critical,Login Failure from 192.168.1.62 to 10.0.0.47 using user guest
2025-07-29 13:29:23,Authentication,Suspicious File Executed,192.168.1.84,10.0.0.42,admin,Medium,Suspicious File Executed from 192.168.1.84 to 10.0.0.42 using user admin
2025-07-30 14:44:23,IDS,Suspicious File Executed,192.168.1.90,10.0.0.5,guest,High,Suspicious File Executed from 192.168.1.90 to 10.0.0.5 using user guest
2025-08-01 14:11:23,IDS,Anomaly Detected,192.168.1.12,10.0.0.2,root,High,Anomaly Detected from 192.168.1.12 to 10.0.0.2 using user root
2025-07-31 22:22:23,Application,Login Success,192.168.1.42,10.0.0.13,service_account,High,Login Success from 192.168.1.42 to 10.0.0.13 using user service_account
2025-08-01 01:58:23,Authentication,Phishing Attempt,192.168.1.14,10.0.0.5,guest,Critical,Phishing Attempt from 192.168.1.14 to 10.0.0.5 using user guest
2025-08-02 16:22:23,IDS,Port Scan Detected,192.168.1.96,10.0.0.31,admin,High,Port Scan Detected from 192.168.1.96 to 10.0.0.31 using user admin
2025-08-03 09:03:23,Authentication,Phishing Attempt,192.168.1.38,10.0.0.13,service_account,High,Phishing Attempt from 192.168.1.38 to 10.0.0.13 using user service_account
2025-08-02 01:12:23,Authentication,Unauthorized Access Attempt,192.168.1.67,10.0.0.33,root,Low,Unauthorized Access Attempt from 192.168.1.67 to 10.0.0.33 using user root
2025-07-31 15:19:23,Firewall,Malware Signature Detected,192.168.1.85,10.0.0.2,admin,Low,Malware Signature Detected from 192.168.1.85 to 10.0.0.2 using user admin
2025-08-02 01:44:23,System,Data Exfiltration,192.168.1.9,10.0.0.10,guest,High,Data Exfiltration from 192.168.1.9 to 10.0.0.10 using user guest
2025-08-02 07:55:23,IDS,Login Failure,192.168.1.44,10.0.0.35,root,Critical,Login Failure from 192.168.1.44 to 10.0.0.35 using user root
2025-08-01 05:43:23,Authentication,Suspicious File Executed,192.168.1.71,10.0.0.26,root,Medium,Suspicious File Executed from 192.168.1.71 to 10.0.0.26 using user root
2025-08-03 23:23:23,Firewall,Unauthorized Access Attempt,192.168.1.27,10.0.0.14,admin,High,Unauthorized Access Attempt from 192.168.1.27 to 10.0.0.14 using user admin
2025-07-31 20:53:23,System,Suspicious File Executed,192.168.1.56,10.0.0.47,admin,Critical,Suspicious File Executed from 192.168.1.56 to 10.0.0.47 using user admin
2025-08-01 11:59:23,Authentication,Malware Signature Detected,192.168.1.99,10.0.0.6,service_account,Medium,Malware Signature Detected from 192.168.1.99 to 10.0.0.6 using user service_account
2025-08-01 12:48:23,Authentication,Port Scan Detected,192.168.1.37,10.0.0.35,root,High,Port Scan Detected from 192.168.1.37 to 10.0.0.35 using user root
2025-08-02 11:24:23,Firewall,Privilege Escalation,192.168.1.95,10.0.0.12,root,Medium,Privilege Escalation from 192.168.1.95 to 10.0.0.12 using user root
2025-07-31 00:49:23,Authentication,Login Failure,192.168.1.31,10.0.0.26,guest,Critical,Login Failure from 192.168.1.31 to 10.0.0.26 using user guest
2025-07-29 11:20:23,System,Anomaly Detected,192.168.1.18,10.0.0.45,service_account,High,Anomaly Detected from 192.168.1.18 to 10.0.0.45 using user service_account
2025-07-30 11:35:23,Firewall,RDP Connection,192.168.1.17,10.0.0.30,admin,High,RDP Connection from 192.168.1.17 to 10.0.0.30 using user admin
2025-07-31 09:16:23,System,Malware Signature Detected,192.168.1.50,10.0.0.10,user1,Low,Malware Signature Detected from 192.168.1.50 to 10.0.0.10 using user user1
2025-07-29 21:01:23,IDS,Unauthorized Access Attempt,192.168.1.42,10.0.0.7,user1,High,Unauthorized Access Attempt from 192.168.1.42 to 10.0.0.7 using user user1
2025-08-01 12:47:23,System,Data Exfiltration,192.168.1.8,10.0.0.16,root,High,Data Exfiltration from 192.168.1.8 to 10.0.0.16 using user root
2025-08-01 19:31:23,IDS,Anomaly Detected,192.168.1.61,10.0.0.18,service_account,Critical,Anomaly Detected from 192.168.1.61 to 10.0.0.18 using user service_account
2025-08-02 02:07:23,Authentication,Malware Signature Detected,192.168.1.80,10.0.0.28,service_account,Low,Malware Signature Detected from 192.168.1.80 to 10.0.0.28 using user service_account
2025-08-03 19:29:23,Application,Privilege Escalation,192.168.1.45,10.0.0.3,user1,High,Privilege Escalation from 192.168.1.45 to 10.0.0.3 using user user1
2025-08-01 07:23:23,System,RDP Connection,192.168.1.38,10.0.0.41,service_account,High,RDP Connection from 192.168.1.38 to 10.0.0.41 using user service_account
2025-07-30 23:25:23,Firewall,Privilege Escalation,192.168.1.41,10.0.0.7,user1,Medium,Privilege Escalation from 192.168.1.41 to 10.0.0.7 using user user1
2025-08-04 17:44:23,Firewall,Brute Force Attack,192.168.1.96,10.0.0.22,root,Medium,Brute Force Attack from 192.168.1.96 to 10.0.0.22 using user root
2025-07-31 02:32:23,Firewall,Login Success,192.168.1.89,10.0.0.30,guest,Low,Login Success from 192.168.1.89 to 10.0.0.30 using user guest
2025-08-05 00:42:23,System,Login Success,192.168.1.51,10.0.0.10,service_account,Medium,Login Success from 192.168.1.51 to 10.0.0.10 using user service_account
2025-07-30 18:22:23,IDS,Suspicious File Executed,192.168.1.48,10.0.0.38,user1,Medium,Suspicious File Executed from 192.168.1.48 to 10.0.0.38 using user user1
2025-08-02 03:06:23,System,Malware Signature Detected,192.168.1.57,10.0.0.33,admin,Critical,Malware Signature Detected from 192.168.1.57 to 10.0.0.33 using user admin
2025-07-29 14:24:23,IDS,Login Success,192.168.1.14,10.0.0.18,root,Medium,Login Success from 192.168.1.14 to 10.0.0.18 using user root
2025-07-30 10:54:23,IDS,Unauthorized Access Attempt,192.168.1.68,10.0.0.46,root,High,Unauthorized Access Attempt from 192.168.1.68 to 10.0.0.46 using user root
2025-07-29 22:52:23,Application,Login Failure,192.168.1.45,10.0.0.15,guest,Critical,Login Failure from 192.168.1.45 to 10.0.0.15 using user guest
2025-08-03 04:16:23,System,RDP Connection,192.168.1.29,10.0.0.17,root,Medium,RDP Connection from 192.168.1.29 to 10.0.0.17 using user root
2025-08-03 17:29:23,Authentication,Port Scan Detected,192.168.1.60,10.0.0.47,root,Medium,Port Scan Detected from 192.168.1.60 to 10.0.0.47 using user root
2025-07-29 22:27:23,System,Brute Force Attack,192.168.1.84,10.0.0.46,user1,Critical,Brute Force Attack from 192.168.1.84 to 10.0.0.46 using user user1
2025-08-02 03:37:23,Application,Phishing Attempt,192.168.1.57,10.0.0.43,service_account,Critical,Phishing Attempt from 192.168.1.57 to 10.0.0.43 using user service_account
2025-08-04 02:14:23,Authentication,RDP Connection,192.168.1.88,10.0.0.45,user1,High,RDP Connection from 192.168.1.88 to 10.0.0.45 using user user1
2025-08-02 04:15:23,Authentication,Data Exfiltration,192.168.1.65,10.0.0.45,guest,Low,Data Exfiltration from 192.168.1.65 to 10.0.0.45 using user guest
2025-07-29 10:16:23,Firewall,Login Failure,192.168.1.77,10.0.0.26,root,Low,Login Failure from 192.168.1.77 to 10.0.0.26 using user root
2025-08-01 12:14:23,Firewall,Anomaly Detected,192.168.1.16,10.0.0.41,service_account,Medium,Anomaly Detected from 192.168.1.16 to 10.0.0.41 using user service_account
2025-08-02 11:14:23,System,RDP Connection,192.168.1.37,10.0.0.49,guest,Critical,RDP Connection from 192.168.1.37 to 10.0.0.49 using user guest
2025-08-04 05:00:23,System,Malware Signature Detected,192.168.1.50,10.0.0.49,admin,Medium,Malware Signature Detected from 192.168.1.50 to 10.0.0.49 using user admin
2025-08-04 22:21:23,Application,Brute Force Attack,192.168.1.77,10.0.0.29,user1,Medium,Brute Force Attack from 192.168.1.77 to 10.0.0.29 using user user1
2025-08-01 16:55:23,Firewall,Port Scan Detected,192.168.1.31,10.0.0.21,user1,Critical,Port Scan Detected from 192.168.1.31 to 10.0.0.21 using user user1
2025-08-03 20:37:23,Authentication,Brute Force Attack,192.168.1.75,10.0.0.16,admin,Medium,Brute Force Attack from 192.168.1.75 to 10.0.0.16 using user admin
2025-08-02 09:20:23,Application,Phishing Attempt,192.168.1.67,10.0.0.26,admin,Critical,Phishing Attempt from 192.168.1.67 to 10.0.0.26 using user admin
2025-08-02 16:48:23,Firewall,Port Scan Detected,192.168.1.98,10.0.0.23,admin,High,Port Scan Detected from 192.168.1.98 to 10.0.0.23 using user admin
2025-07-30 13:29:23,IDS,Brute Force Attack,192.168.1.25,10.0.0.15,user1,Critical,Brute Force Attack from 192.168.1.25 to 10.0.0.15 using user user1
2025-07-30 21:18:23,Authentication,Login Success,192.168.1.18,10.0.0.48,admin,Low,Login Success from 192.168.1.18 to 10.0.0.48 using user admin
2025-07-31 07:13:23,Authentication,Login Failure,192.168.1.50,10.0.0.12,service_account,High,Login Failure from 192.168.1.50 to 10.0.0.12 using user service_account
2025-08-04 03:09:23,System,Login Failure,192.168.1.78,10.0.0.34,service_account,Medium,Login Failure from 192.168.1.78 to 10.0.0.34 using user service_account
2025-08-01 10:41:23,IDS,Data Exfiltration,192.168.1.18,10.0.0.7,service_account,High,Data Exfiltration from 192.168.1.18 to 10.0.0.7 using user service_account
2025-08-05 06:04:23,Firewall,Data Exfiltration,192.168.1.80,10.0.0.44,service_account,Medium,Data Exfiltration from 192.168.1.80 to 10.0.0.44 using user service_account
2025-07-30 19:28:23,Authentication,Phishing Attempt,192.168.1.78,10.0.0.20,service_account,Medium,Phishing Attempt from 192.168.1.78 to 10.0.0.20 using user service_account
2025-08-02 19:27:23,System,RDP Connection,192.168.1.52,10.0.0.47,root,Low,RDP Connection from 192.168.1.52 to 10.0.0.47 using user root
2025-08-02 02:03:23,Application,RDP Connection,192.168.1.99,10.0.0.39,user1,High,RDP Connection from 192.168.1.99 to 10.0.0.39 using user user1
2025-08-03 09:37:23,System,Data Exfiltration,192.168.1.65,10.0.0.33,admin,Medium,Data Exfiltration from 192.168.1.65 to 10.0.0.33 using user admin
2025-08-04 04:33:23,Firewall,Login Success,192.168.1.14,10.0.0.22,user1,High,Login Success from 192.168.1.14 to 10.0.0.22 using user user1
2025-07-30 00:13:23,Application,Anomaly Detected,192.168.1.48,10.0.0.49,guest,Critical,Anomaly Detected from 192.168.1.48 to 10.0.0.49 using user guest
2025-07-30 22:21:23,Firewall,RDP Connection,192.168.1.63,10.0.0.16,service_account,Critical,RDP Connection from 192.168.1.63 to 10.0.0.16 using user service_account
2025-08-03 13:33:23,IDS,Port Scan Detected,192.168.1.49,10.0.0.12,user1,Medium,Port Scan Detected from 192.168.1.49 to 10.0.0.12 using user user1
2025-08-03 01:22:23,Authentication,Phishing Attempt,192.168.1.28,10.0.0.28,root,Medium,Phishing Attempt from 192.168.1.28 to 10.0.0.28 using user root
2025-08-02 08:08:23,Application,Data Exfiltration,192.168.1.87,10.0.0.41,service_account,Medium,Data Exfiltration from 192.168.1.87 to 10.0.0.41 using user service_account
2025-08-01 13:26:23,System,Privilege Escalation,192.168.1.71,10.0.0.11,admin,Low,Privilege Escalation from 192.168.1.71 to 10.0.0.11 using user admin
2025-08-02 07:36:23,IDS,Unauthorized Access Attempt,192.168.1.49,10.0.0.4,admin,High,Unauthorized Access Attempt from 192.168.1.49 to 10.0.0.4 using user admin
2025-08-04 09:30:23,Authentication,Phishing Attempt,192.168.1.81,10.0.0.6,service_account,Low,Phishing Attempt from 192.168.1.81 to 10.0.0.6 using user service_account
2025-08-04 10:06:23,Firewall,Data Exfiltration,192.168.1.48,10.0.0.4,user1,Low,Data Exfiltration from 192.168.1.48 to 10.0.0.4 using user user1
2025-07-30 21:40:23,Application,Phishing Attempt,192.168.1.93,10.0.0.4,root,Medium,Phishing Attempt from 192.168.1.93 to 10.0.0.4 using user root
2025-08-01 07:44:23,Application,Login Success,192.168.1.91,10.0.0.4,user1,Low,Login Success from 192.168.1.91 to 10.0.0.4 using user user1
2025-08-05 02:39:23,Authentication,Brute Force Attack,192.168.1.72,10.0.0.9,user1,High,Brute Force Attack from 192.168.1.72 to 10.0.0.9 using user user1
2025-08-01 20:05:23,System,Port Scan Detected,192.168.1.76,10.0.0.30,admin,Medium,Port Scan Detected from 192.168.1.76 to 10.0.0.30 using user admin
2025-07-30 04:04:23,IDS,Brute Force Attack,192.168.1.74,10.0.0.8,user1,High,Brute Force Attack from 192.168.1.74 to 10.0.0.8 using user user1
2025-08-05 05:59:23,System,Phishing Attempt,192.168.1.2,10.0.0.42,root,Critical,Phishing Attempt from 192.168.1.2 to 10.0.0.42 using user root
2025-07-29 13:47:23,Authentication,Data Exfiltration,192.168.1.27,10.0.0.11,admin,High,Data Exfiltration from 192.168.1.27 to 10.0.0.11 using user admin
2025-07-31 08:25:23,Firewall,Anomaly Detected,192.168.1.87,10.0.0.4,admin,Critical,Anomaly Detected from 192.168.1.87 to 10.0.0.4 using user admin
2025-07-31 23:42:23,Application,Privilege Escalation,192.168.1.75,10.0.0.8,service_account,Critical,Privilege Escalation from 192.168.1.75 to 10.0.0.8 using user service_account
2025-08-04 03:10:23,Authentication,Malware Signature Detected,192.168.1.79,10.0.0.42,admin,Critical,Malware Signature Detected from 192.168.1.79 to 10.0.0.42 using user admin
2025-08-04 22:00:23,IDS,Privilege Escalation,192.168.1.15,10.0.0.35,user1,Critical,Privilege Escalation from 192.168.1.15 to 10.0.0.35 using user user1
2025-08-04 18:17:23,Authentication,Port Scan Detected,192.168.1.4,10.0.0.17,guest,Critical,Port Scan Detected from 192.168.1.4 to 10.0.0.17 using user guest
2025-08-01 05:02:23,Authentication,Privilege Escalation,192.168.1.85,10.0.0.21,user1,Low,Privilege Escalation from 192.168.1.85 to 10.0.0.21 using user user1
2025-07-31 23:21:23,Application,Suspicious File Executed,192.168.1.86,10.0.0.34,user1,Medium,Suspicious File Executed from 192.168.1.86 to 10.0.0.34 using user user1
2025-07-31 20:26:23,System,Data Exfiltration,192.168.1.42,10.0.0.37,root,Critical,Data Exfiltration from 192.168.1.42 to 10.0.0.37 using user root
2025-08-02 12:39:23,Application,Login Failure,192.168.1.83,10.0.0.2,user1,Critical,Login Failure from 192.168.1.83 to 10.0.0.2 using user user1
2025-07-30 04:31:23,Authentication,Unauthorized Access Attempt,192.168.1.35,10.0.0.37,service_account,Low,Unauthorized Access Attempt from 192.168.1.35 to 10.0.0.37 using user service_account
2025-08-04 16:02:23,Application,RDP Connection,192.168.1.2,10.0.0.15,root,Low,RDP Connection from 192.168.1.2 to 10.0.0.15 using user root
2025-07-31 09:15:23,Application,Unauthorized Access Attempt,192.168.1.29,10.0.0.7,root,Critical,Unauthorized Access Attempt from 192.168.1.29 to 10.0.0.7 using user root
2025-08-02 19:55:23,Authentication,Privilege Escalation,192.168.1.72,10.0.0.14,root,Critical,Privilege Escalation from 192.168.1.72 to 10.0.0.14 using user root
2025-07-31 13:20:23,Application,Data Exfiltration,192.168.1.81,10.0.0.18,admin,Low,Data Exfiltration from 192.168.1.81 to 10.0.0.18 using user admin
2025-08-01 13:24:23,IDS,Anomaly Detected,192.168.1.9,10.0.0.23,root,Critical,Anomaly Detected from 192.168.1.9 to 10.0.0.23 using user root
2025-07-30 16:51:23,System,Port Scan Detected,192.168.1.64,10.0.0.5,service_account,Medium,Port Scan Detected from 192.168.1.64 to 10.0.0.5 using user service_account
2025-08-04 07:58:23,Authentication,Brute Force Attack,192.168.1.17,10.0.0.40,service_account,Critical,Brute Force Attack from 192.168.1.17 to 10.0.0.40 using user service_account
2025-07-31 09:23:23,Authentication,Unauthorized Access Attempt,192.168.1.5,10.0.0.34,user1,High,Unauthorized Access Attempt from 192.168.1.5 to 10.0.0.34 using user user1
2025-08-04 03:12:23,System,Login Failure,192.168.1.49,10.0.0.32,user1,Critical,Login Failure from 192.168.1.49 to 10.0.0.32 using user user1
2025-07-31 17:07:23,IDS,Port Scan Detected,192.168.1.53,10.0.0.10,guest,High,Port Scan Detected from 192.168.1.53 to 10.0.0.10 using user guest
2025-07-31 14:30:23,IDS,Privilege Escalation,192.168.1.12,10.0.0.18,guest,Medium,Privilege Escalation from 192.168.1.12 to 10.0.0.18 using user guest
2025-07-29 15:22:23,Firewall,Data Exfiltration,192.168.1.58,10.0.0.46,admin,Critical,Data Exfiltration from 192.168.1.58 to 10.0.0.46 using user admin
2025-08-02 01:07:23,System,Suspicious File Executed,192.168.1.7,10.0.0.23,guest,High,Suspicious File Executed from 192.168.1.7 to 10.0.0.23 using user guest
2025-07-31 22:36:23,IDS,Suspicious File Executed,192.168.1.2,10.0.0.2,service_account,Medium,Suspicious File Executed from 192.168.1.2 to 10.0.0.2 using user service_account
2025-08-03 11:56:23,System,Unauthorized Access Attempt,192.168.1.93,10.0.0.35,root,Critical,Unauthorized Access Attempt from 192.168.1.93 to 10.0.0.35 using user root
2025-07-30 00:52:23,Application,Phishing Attempt,192.168.1.64,10.0.0.22,user1,High,Phishing Attempt from 192.168.1.64 to 10.0.0.22 using user user1
2025-07-29 16:53:23,System,Login Failure,192.168.1.38,10.0.0.11,admin,Medium,Login Failure from 192.168.1.38 to 10.0.0.11 using user admin
2025-08-04 08:34:23,Authentication,Login Success,192.168.1.89,10.0.0.4,root,Medium,Login Success from 192.168.1.89 to 10.0.0.4 using user root
2025-07-30 18:45:23,Application,Suspicious File Executed,192.168.1.14,10.0.0.36,guest,Low,Suspicious File Executed from 192.168.1.14 to 10.0.0.36 using user guest
2025-08-01 12:45:23,Firewall,Login Success,192.168.1.6,10.0.0.46,service_account,High,Login Success from 192.168.1.6 to 10.0.0.46 using user service_account
2025-08-02 10:00:23,Firewall,Malware Signature Detected,192.168.1.94,10.0.0.48,admin,Low,Malware Signature Detected from 192.168.1.94 to 10.0.0.48 using user admin
2025-08-01 00:35:23,Firewall,Data Exfiltration,192.168.1.33,10.0.0.48,user1,High,Data Exfiltration from 192.168.1.33 to 10.0.0.48 using user user1
2025-08-04 16:48:23,Application,RDP Connection,192.168.1.19,10.0.0.12,user1,Low,RDP Connection from 192.168.1.19 to 10.0.0.12 using user user1
2025-08-01 20:23:23,Authentication,Suspicious File Executed,192.168.1.9,10.0.0.16,service_account,High,Suspicious File Executed from 192.168.1.9 to 10.0.0.16 using user service_account
2025-08-04 04:22:23,Authentication,Anomaly Detected,192.168.1.53,10.0.0.38,guest,Medium,Anomaly Detected from 192.168.1.53 to 10.0.0.38 using user guest
2025-08-01 11:14:23,Firewall,Privilege Escalation,192.168.1.98,10.0.0.17,service_account,High,Privilege Escalation from 192.168.1.98 to 10.0.0.17 using user service_account
2025-08-03 17:08:23,Authentication,Port Scan Detected,192.168.1.80,10.0.0.12,admin,High,Port Scan Detected from 192.168.1.80 to 10.0.0.12 using user admin
2025-07-30 02:00:23,Application,Login Failure,192.168.1.29,10.0.0.23,guest,High,Login Failure from 192.168.1.29 to 10.0.0.23 using user guest
2025-08-03 23:31:23,System,RDP Connection,192.168.1.80,10.0.0.34,service_account,Critical,RDP Connection from 192.168.1.80 to 10.0.0.34 using user service_account
2025-08-02 05:24:23,Application,Login Success,192.168.1.6,10.0.0.11,admin,Low,Login Success from 192.168.1.6 to 10.0.0.11 using user admin
2025-07-29 12:42:23,System,Login Success,192.168.1.19,10.0.0.20,service_account,Critical,Login Success from 192.168.1.19 to 10.0.0.20 using user service_account
2025-08-04 04:23:23,Firewall,Phishing Attempt,192.168.1.2,10.0.0.39,service_account,Low,Phishing Attempt from 192.168.1.2 to 10.0.0.39 using user service_account
2025-08-01 19:01:23,IDS,Data Exfiltration,192.168.1.29,10.0.0.27,user1,Critical,Data Exfiltration from 192.168.1.29 to 10.0.0.27 using user user1
2025-08-02 07:20:23,System,Phishing Attempt,192.168.1.17,10.0.0.16,user1,High,Phishing Attempt from 192.168.1.17 to 10.0.0.16 using user user1
2025-08-03 12:51:23,System,Brute Force Attack,192.168.1.17,10.0.0.7,admin,Low,Brute Force Attack from 192.168.1.17 to 10.0.0.7 using user admin
2025-08-01 16:27:23,Authentication,Phishing Attempt,192.168.1.86,10.0.0.25,root,Low,Phishing Attempt from 192.168.1.86 to 10.0.0.25 using user root
2025-07-31 14:20:23,Firewall,Login Failure,192.168.1.61,10.0.0.38,admin,Critical,Login Failure from 192.168.1.61 to 10.0.0.38 using user admin
2025-07-30 03:47:23,System,Port Scan Detected,192.168.1.4,10.0.0.45,admin,Low,Port Scan Detected from 192.168.1.4 to 10.0.0.45 using user admin
2025-08-04 19:07:23,Authentication,Login Success,192.168.1.37,10.0.0.20,user1,Low,Login Success from 192.168.1.37 to 10.0.0.20 using user user1
2025-07-29 08:57:23,Application,Phishing Attempt,192.168.1.37,10.0.0.5,service_account,Critical,Phishing Attempt from 192.168.1.37 to 10.0.0.5 using user service_account
2025-08-04 23:27:23,IDS,Malware Signature Detected,192.168.1.34,10.0.0.15,guest,Critical,Malware Signature Detected from 192.168.1.34 to 10.0.0.15 using user guest
2025-08-04 22:40:23,IDS,Malware Signature Detected,192.168.1.69,10.0.0.38,admin,Medium,Malware Signature Detected from 192.168.1.69 to 10.0.0.38 using user admin
2025-08-03 19:13:23,Application,Data Exfiltration,192.168.1.67,10.0.0.31,service_account,Critical,Data Exfiltration from 192.168.1.67 to 10.0.0.31 using user service_account
2025-07-30 16:43:23,Authentication,Brute Force Attack,192.168.1.90,10.0.0.34,guest,High,Brute Force Attack from 192.168.1.90 to 10.0.0.34 using user guest
2025-08-01 17:30:23,Application,Suspicious File Executed,192.168.1.18,10.0.0.18,guest,High,Suspicious File Executed from 192.168.1.18 to 10.0.0.18 using user guest
2025-08-04 20:07:23,Application,Anomaly Detected,192.168.1.35,10.0.0.41,admin,High,Anomaly Detected from 192.168.1.35 to 10.0.0.41 using user admin
2025-07-31 08:11:23,System,Phishing Attempt,192.168.1.86,10.0.0.7,service_account,Critical,Phishing Attempt from 192.168.1.86 to 10.0.0.7 using user service_account
2025-07-29 20:51:23,Application,RDP Connection,192.168.1.21,10.0.0.14,user1,Critical,RDP Connection from 192.168.1.21 to 10.0.0.14 using user user1
2025-07-30 03:22:23,IDS,Port Scan Detected,192.168.1.56,10.0.0.43,guest,Low,Port Scan Detected from 192.168.1.56 to 10.0.0.43 using user guest
2025-07-30 15:22:23,Authentication,Privilege Escalation,192.168.1.54,10.0.0.21,root,High,Privilege Escalation from 192.168.1.54 to 10.0.0.21 using user root
2025-08-01 13:53:23,Application,Brute Force Attack,192.168.1.51,10.0.0.12,user1,Low,Brute Force Attack from 192.168.1.51 to 10.0.0.12 using user user1
2025-08-01 22:54:23,Application,Privilege Escalation,192.168.1.84,10.0.0.39,admin,Critical,Privilege Escalation from 192.168.1.84 to 10.0.0.39 using user admin
2025-08-04 11:36:23,System,Anomaly Detected,192.168.1.40,10.0.0.14,admin,Low,Anomaly Detected from 192.168.1.40 to 10.0.0.14 using user admin
2025-08-02 17:29:23,Application,Privilege Escalation,192.168.1.65,10.0.0.36,service_account,High,Privilege Escalation from 192.168.1.65 to 10.0.0.36 using user service_account
2025-08-03 17:26:23,System,Login Failure,192.168.1.16,10.0.0.17,guest,Medium,Login Failure from 192.168.1.16 to 10.0.0.17 using user guest
2025-08-04 16:02:23,Firewall,Login Success,192.168.1.8,10.0.0.14,guest,Critical,Login Success from 192.168.1.8 to 10.0.0.14 using user guest
2025-07-30 07:55:23,Authentication,Malware Signature Detected,192.168.1.5,10.0.0.43,admin,Critical,Malware Signature Detected from 192.168.1.5 to 10.0.0.43 using user admin
2025-08-04 07:01:23,Authentication,Privilege Escalation,192.168.1.4,10.0.0.42,admin,Low,Privilege Escalation from 192.168.1.4 to 10.0.0.42 using user admin
2025-08-04 15:49:23,Firewall,RDP Connection,192.168.1.24,10.0.0.24,root,Medium,RDP Connection from 192.168.1.24 to 10.0.0.24 using user root
2025-07-30 09:27:23,Firewall,Unauthorized Access Attempt,192.168.1.73,10.0.0.26,service_account,Low,Unauthorized Access Attempt from 192.168.1.73 to 10.0.0.26 using user service_account
2025-08-04 23:18:23,IDS,Malware Signature Detected,192.168.1.53,10.0.0.15,service_account,Low,Malware Signature Detected from 192.168.1.53 to 10.0.0.15 using user service_account
2025-07-31 14:58:23,Application,Login Failure,192.168.1.62,10.0.0.30,user1,Critical,Login Failure from 192.168.1.62 to 10.0.0.30 using user user1
2025-07-30 07:12:23,IDS,Port Scan Detected,192.168.1.38,10.0.0.7,admin,High,Port Scan Detected from 192.168.1.38 to 10.0.0.7 using user admin
2025-08-03 09:56:23,IDS,Port Scan Detected,192.168.1.20,10.0.0.42,service_account,Low,Port Scan Detected from 192.168.1.20 to 10.0.0.42 using user service_account
2025-08-01 07:43:23,Authentication,Phishing Attempt,192.168.1.31,10.0.0.4,service_account,High,Phishing Attempt from 192.168.1.31 to 10.0.0.4 using user service_account
2025-08-04 15:32:23,IDS,Anomaly Detected,192.168.1.44,10.0.0.34,admin,Low,Anomaly Detected from 192.168.1.44 to 10.0.0.34 using user admin
2025-07-31 19:10:23,IDS,Login Success,192.168.1.94,10.0.0.45,admin,High,Login Success from 192.168.1.94 to 10.0.0.45 using user admin
2025-08-03 17:11:23,IDS,Unauthorized Access Attempt,192.168.1.3,10.0.0.5,user1,Medium,Unauthorized Access Attempt from 192.168.1.3 to 10.0.0.5 using user user1
2025-07-29 20:06:23,Application,Brute Force Attack,192.168.1.58,10.0.0.30,service_account,Critical,Brute Force Attack from 192.168.1.58 to 10.0.0.30 using user service_account
