timestamp,event_id,description,computer,account_name,severity,logon_type
2025-07-31 12:50:20,1102,The audit log was cleared,SRV01,svc-backup,Critical,
2025-08-03 22:26:20,4720,A user account was created,SRV01,svc-backup,Warning,
2025-07-22 13:09:20,4688,A new process has been created,WEB01,admin,Critical,
2025-07-30 22:43:20,4722,A user account was enabled,APP01,shreya,Information,
2025-07-30 11:25:20,5156,The Windows Filtering Platform has permitted a connection,FILE01,guest,Critical,
2025-07-31 17:42:20,4625,An account failed to log on,SRV01,svc-web,Error,Batch
2025-07-22 14:14:20,4648,A logon was attempted using explicit credentials,APP01,admin,Information,Interactive
2025-08-03 00:23:20,4720,A user account was created,SRV01,shreya,Warning,
2025-07-28 16:57:20,4648,A logon was attempted using explicit credentials,EXCH01,svc-web,Critical,RemoteInteractive
2025-07-31 20:34:20,1102,The audit log was cleared,EXCH01,shreya,Critical,
2025-08-03 06:15:20,4625,An account failed to log on,APP01,guest,Information,Unlock
2025-08-04 06:05:20,1102,The audit log was cleared,EXCH01,arnab,Information,
2025-07-28 20:23:20,4697,A service was installed in the system,DC01,svc-backup,Critical,
2025-07-25 20:20:20,4722,A user account was enabled,SRV01,admin,Information,
2025-08-02 19:56:20,4625,An account failed to log on,APP01,svc-backup,Information,Unlock
2025-08-01 03:44:20,4625,An account failed to log on,SRV01,guest,Error,Network
2025-08-05 04:28:20,5156,The Windows Filtering Platform has permitted a connection,APP01,guest,Information,
2025-07-24 16:03:20,4725,A user account was disabled,SRV01,shreya,Information,
2025-07-30 20:44:20,4625,An account failed to log on,DC01,svc-web,Warning,Unlock
2025-07-28 04:13:20,4697,A service was installed in the system,FILE01,admin,Warning,
2025-07-31 01:18:20,4697,A service was installed in the system,FILE01,shreya,Critical,
2025-08-03 01:09:20,4648,A logon was attempted using explicit credentials,WEB01,admin,Error,RemoteInteractive
2025-07-26 23:07:20,4625,An account failed to log on,APP01,svc-web,Warning,Batch
2025-07-26 06:05:20,4688,A new process has been created,SRV01,shreya,Critical,
2025-07-26 17:44:20,4697,A service was installed in the system,SRV01,guest,Information,
2025-08-05 04:07:20,4624,An account was successfully logged on,EXCH01,admin,Warning,Batch
2025-07-27 05:39:20,4720,A user account was created,SRV01,admin,Information,
2025-07-26 08:22:20,4725,A user account was disabled,EXCH01,guest,Information,
2025-07-31 08:25:20,4624,An account was successfully logged on,SRV01,shreya,Critical,Interactive
2025-07-25 19:32:20,4720,A user account was created,APP01,shreya,Information,
2025-08-04 15:21:20,4625,An account failed to log on,EXCH01,svc-web,Warning,Interactive
2025-07-30 01:38:20,1102,The audit log was cleared,SRV01,shreya,Information,
2025-07-24 16:42:20,4648,A logon was attempted using explicit credentials,EXCH01,svc-backup,Information,Service
2025-07-25 04:51:20,4720,A user account was created,SRV01,svc-backup,Error,
2025-07-25 17:36:20,4625,An account failed to log on,FILE01,guest,Error,Batch
2025-07-30 03:37:20,4688,A new process has been created,FILE01,admin,Critical,
2025-07-23 03:13:20,4624,An account was successfully logged on,WEB01,svc-web,Error,Network
2025-07-23 14:04:20,4722,A user account was enabled,SRV01,arnab,Critical,
2025-07-26 08:27:20,4688,A new process has been created,APP01,admin,Information,
2025-07-25 23:39:20,4720,A user account was created,EXCH01,shreya,Critical,
2025-07-27 14:10:20,4697,A service was installed in the system,DC01,arnab,Warning,
2025-08-05 00:00:20,4720,A user account was created,SRV01,svc-web,Error,
2025-07-23 21:30:20,1102,The audit log was cleared,SRV01,guest,Information,
2025-08-02 15:40:20,4625,An account failed to log on,FILE01,admin,Critical,Unlock
2025-07-28 06:39:20,4725,A user account was disabled,EXCH01,shreya,Critical,
2025-08-04 11:52:20,1102,The audit log was cleared,DC01,svc-backup,Error,
2025-08-03 10:40:20,4688,A new process has been created,EXCH01,svc-backup,Error,
2025-07-31 00:28:20,4725,A user account was disabled,FILE01,arnab,Critical,
2025-07-24 16:59:20,4697,A service was installed in the system,DC01,guest,Information,
2025-07-31 08:56:20,4725,A user account was disabled,WEB01,admin,Critical,
2025-07-27 10:16:20,4648,A logon was attempted using explicit credentials,FILE01,admin,Information,Network
2025-07-28 15:15:20,1102,The audit log was cleared,APP01,admin,Information,
2025-07-23 18:11:20,4624,An account was successfully logged on,WEB01,arnab,Error,RemoteInteractive
2025-07-25 11:26:20,4725,A user account was disabled,WEB01,guest,Error,
2025-07-24 21:14:20,4697,A service was installed in the system,APP01,svc-web,Information,
2025-08-04 07:43:20,4722,A user account was enabled,APP01,guest,Information,
2025-08-04 00:16:20,4625,An account failed to log on,WEB01,shreya,Information,Unlock
2025-08-01 02:45:20,1102,The audit log was cleared,APP01,arnab,Information,
2025-08-03 08:35:20,4688,A new process has been created,EXCH01,admin,Warning,
2025-07-31 23:00:20,4725,A user account was disabled,FILE01,arnab,Error,
2025-08-03 21:45:20,4625,An account failed to log on,APP01,arnab,Information,Unlock
2025-08-03 16:12:20,4648,A logon was attempted using explicit credentials,SRV01,admin,Critical,Service
2025-07-31 22:11:20,4624,An account was successfully logged on,WEB01,arnab,Error,RemoteInteractive
2025-07-25 18:28:20,4697,A service was installed in the system,DC01,svc-backup,Critical,
2025-07-30 23:43:20,4697,A service was installed in the system,EXCH01,svc-web,Information,
2025-07-24 15:59:20,4725,A user account was disabled,FILE01,shreya,Information,
2025-08-04 18:09:20,4625,An account failed to log on,FILE01,admin,Warning,Batch
2025-08-03 16:39:20,4688,A new process has been created,WEB01,admin,Error,
2025-08-05 07:23:20,4648,A logon was attempted using explicit credentials,DC01,svc-backup,Critical,Batch
2025-08-04 14:57:20,4625,An account failed to log on,DC01,svc-web,Error,RemoteInteractive
2025-07-29 04:15:20,4725,A user account was disabled,EXCH01,svc-backup,Error,
2025-08-01 09:15:20,4648,A logon was attempted using explicit credentials,EXCH01,shreya,Information,Network
2025-07-28 16:36:20,5156,The Windows Filtering Platform has permitted a connection,EXCH01,admin,Warning,
2025-07-22 10:53:20,1102,The audit log was cleared,APP01,svc-backup,Critical,
2025-08-04 08:14:20,4688,A new process has been created,SRV01,svc-backup,Critical,
2025-07-23 10:17:20,4688,A new process has been created,WEB01,svc-backup,Information,
2025-08-02 06:21:20,4697,A service was installed in the system,DC01,guest,Critical,
2025-08-04 13:56:20,4624,An account was successfully logged on,EXCH01,svc-web,Critical,Batch
2025-07-23 03:30:20,4648,A logon was attempted using explicit credentials,WEB01,svc-backup,Warning,Network
2025-08-02 05:29:20,4624,An account was successfully logged on,WEB01,svc-backup,Information,Batch
2025-07-24 15:36:20,4625,An account failed to log on,SRV01,arnab,Error,Unlock
2025-07-25 12:57:20,4722,A user account was enabled,DC01,admin,Information,
2025-07-25 22:34:20,4720,A user account was created,WEB01,shreya,Error,
2025-08-02 01:04:20,4720,A user account was created,SRV01,guest,Warning,
2025-08-02 01:42:20,4625,An account failed to log on,WEB01,admin,Information,RemoteInteractive
2025-07-29 12:05:20,4624,An account was successfully logged on,DC01,arnab,Information,Unlock
2025-08-03 23:45:20,4722,A user account was enabled,APP01,admin,Information,
2025-07-29 10:39:20,5156,The Windows Filtering Platform has permitted a connection,DC01,shreya,Error,
2025-07-29 15:16:20,4722,A user account was enabled,EXCH01,shreya,Critical,
2025-07-24 07:48:20,4648,A logon was attempted using explicit credentials,FILE01,shreya,Critical,Batch
2025-07-29 13:25:20,4688,A new process has been created,EXCH01,guest,Warning,
2025-07-30 21:50:20,1102,The audit log was cleared,FILE01,admin,Warning,
2025-07-23 08:49:20,4624,An account was successfully logged on,FILE01,shreya,Error,Network
2025-07-27 01:55:20,4625,An account failed to log on,WEB01,shreya,Information,Unlock
2025-07-24 22:26:20,4624,An account was successfully logged on,EXCH01,shreya,Critical,Batch
2025-07-23 21:01:20,4688,A new process has been created,DC01,svc-web,Critical,
2025-07-23 14:57:20,4725,A user account was disabled,DC01,svc-web,Error,
2025-07-24 01:04:20,4648,A logon was attempted using explicit credentials,WEB01,svc-backup,Warning,Batch
2025-07-28 16:17:20,1102,The audit log was cleared,WEB01,svc-backup,Warning,
2025-07-24 08:19:20,4625,An account failed to log on,DC01,arnab,Information,Service
2025-07-30 07:22:20,1102,The audit log was cleared,SRV01,svc-web,Warning,
2025-07-28 10:54:20,4722,A user account was enabled,WEB01,admin,Error,
2025-08-04 10:26:20,1102,The audit log was cleared,SRV01,svc-web,Information,
2025-07-24 16:05:20,4722,A user account was enabled,APP01,guest,Warning,
2025-08-02 10:08:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,svc-web,Information,
2025-08-01 02:51:20,4725,A user account was disabled,FILE01,admin,Critical,
2025-07-31 18:16:20,4722,A user account was enabled,SRV01,shreya,Error,
2025-07-25 21:23:20,4648,A logon was attempted using explicit credentials,FILE01,guest,Information,Batch
2025-07-23 00:36:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,svc-backup,Error,
2025-07-31 23:16:20,5156,The Windows Filtering Platform has permitted a connection,DC01,admin,Error,
2025-07-27 04:50:20,5156,The Windows Filtering Platform has permitted a connection,FILE01,shreya,Critical,
2025-07-28 04:02:20,4624,An account was successfully logged on,WEB01,guest,Error,Service
2025-08-04 19:52:20,4725,A user account was disabled,SRV01,guest,Error,
2025-07-28 09:54:20,4648,A logon was attempted using explicit credentials,FILE01,admin,Warning,Batch
2025-07-23 18:24:20,4697,A service was installed in the system,DC01,guest,Error,
2025-08-01 23:34:20,1102,The audit log was cleared,FILE01,guest,Error,
2025-07-26 09:25:20,4625,An account failed to log on,WEB01,svc-backup,Information,Network
2025-07-25 03:11:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,arnab,Warning,
2025-07-23 18:01:20,4697,A service was installed in the system,FILE01,guest,Warning,
2025-07-25 13:27:20,4625,An account failed to log on,WEB01,admin,Information,Unlock
2025-07-23 16:37:20,1102,The audit log was cleared,WEB01,svc-web,Error,
2025-07-27 10:10:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,svc-web,Critical,
2025-07-25 11:39:20,4624,An account was successfully logged on,WEB01,svc-web,Critical,Batch
2025-08-03 19:52:20,4720,A user account was created,WEB01,arnab,Error,
2025-07-29 00:51:20,4648,A logon was attempted using explicit credentials,FILE01,svc-web,Information,RemoteInteractive
2025-07-24 20:37:20,4722,A user account was enabled,FILE01,svc-backup,Information,
2025-07-29 19:15:20,4688,A new process has been created,SRV01,svc-web,Information,
2025-07-30 09:47:20,4725,A user account was disabled,SRV01,admin,Information,
2025-08-02 02:30:20,4688,A new process has been created,EXCH01,svc-web,Critical,
2025-07-31 11:48:20,4648,A logon was attempted using explicit credentials,WEB01,svc-backup,Information,Unlock
2025-08-05 02:53:20,4697,A service was installed in the system,APP01,svc-backup,Error,
2025-07-26 17:10:20,4688,A new process has been created,EXCH01,arnab,Warning,
2025-08-03 10:35:20,4722,A user account was enabled,WEB01,svc-web,Error,
2025-07-28 16:59:20,4625,An account failed to log on,EXCH01,shreya,Warning,Service
2025-08-05 04:57:20,1102,The audit log was cleared,EXCH01,arnab,Information,
2025-07-31 19:49:20,4720,A user account was created,APP01,shreya,Error,
2025-07-31 00:31:20,4720,A user account was created,SRV01,admin,Warning,
2025-07-30 11:33:20,4648,A logon was attempted using explicit credentials,EXCH01,svc-web,Error,Service
2025-07-25 13:40:20,4625,An account failed to log on,APP01,svc-web,Warning,RemoteInteractive
2025-08-02 21:20:20,4625,An account failed to log on,EXCH01,svc-backup,Information,Network
2025-07-24 07:25:20,4625,An account failed to log on,EXCH01,guest,Critical,Service
2025-07-26 15:26:20,1102,The audit log was cleared,WEB01,svc-web,Error,
2025-07-30 19:34:20,4720,A user account was created,APP01,svc-web,Error,
2025-07-23 17:47:20,4720,A user account was created,SRV01,svc-web,Warning,
2025-07-23 20:13:20,4722,A user account was enabled,EXCH01,shreya,Error,
2025-07-24 14:17:20,5156,The Windows Filtering Platform has permitted a connection,FILE01,arnab,Warning,
2025-08-03 22:27:20,4688,A new process has been created,SRV01,svc-backup,Error,
2025-07-24 00:44:20,5156,The Windows Filtering Platform has permitted a connection,APP01,svc-web,Critical,
2025-08-02 16:41:20,4725,A user account was disabled,SRV01,svc-backup,Error,
2025-07-22 23:59:20,4697,A service was installed in the system,WEB01,admin,Error,
2025-08-03 18:13:20,4720,A user account was created,DC01,arnab,Critical,
2025-07-26 00:39:20,4625,An account failed to log on,WEB01,arnab,Warning,Unlock
2025-08-03 17:04:20,4722,A user account was enabled,WEB01,admin,Information,
2025-08-01 17:55:20,4725,A user account was disabled,EXCH01,admin,Error,
2025-07-30 02:03:20,4722,A user account was enabled,DC01,arnab,Error,
2025-07-24 04:48:20,4697,A service was installed in the system,DC01,svc-backup,Warning,
2025-07-29 16:19:20,4624,An account was successfully logged on,SRV01,shreya,Error,Network
2025-08-04 11:27:20,4624,An account was successfully logged on,WEB01,shreya,Critical,Interactive
2025-08-03 23:21:20,4624,An account was successfully logged on,FILE01,svc-backup,Critical,Unlock
2025-07-22 18:13:20,1102,The audit log was cleared,EXCH01,svc-backup,Warning,
2025-07-25 10:12:20,4697,A service was installed in the system,WEB01,admin,Information,
2025-07-24 07:54:20,4625,An account failed to log on,EXCH01,arnab,Warning,Batch
2025-07-31 15:37:20,4725,A user account was disabled,WEB01,arnab,Warning,
2025-07-24 04:00:20,4720,A user account was created,APP01,guest,Error,
2025-07-27 21:10:20,4625,An account failed to log on,WEB01,shreya,Information,Service
2025-07-30 17:24:20,4722,A user account was enabled,WEB01,admin,Information,
2025-07-28 06:06:20,4688,A new process has been created,WEB01,svc-backup,Critical,
2025-07-24 13:34:20,4697,A service was installed in the system,FILE01,svc-web,Information,
2025-07-23 17:34:20,4720,A user account was created,EXCH01,arnab,Warning,
2025-07-27 10:02:20,4648,A logon was attempted using explicit credentials,FILE01,shreya,Information,Unlock
2025-07-31 16:37:20,4624,An account was successfully logged on,APP01,svc-backup,Error,Network
2025-07-23 09:59:20,4624,An account was successfully logged on,DC01,admin,Error,Interactive
2025-07-31 22:29:20,1102,The audit log was cleared,EXCH01,guest,Information,
2025-07-22 15:18:20,4722,A user account was enabled,FILE01,svc-backup,Error,
2025-07-24 06:47:20,1102,The audit log was cleared,SRV01,svc-backup,Warning,
2025-07-22 23:51:20,5156,The Windows Filtering Platform has permitted a connection,FILE01,guest,Critical,
2025-07-26 14:33:20,4697,A service was installed in the system,SRV01,admin,Information,
2025-07-28 12:19:20,4625,An account failed to log on,FILE01,shreya,Error,Batch
2025-07-30 23:25:20,4722,A user account was enabled,EXCH01,shreya,Information,
2025-08-01 16:06:20,1102,The audit log was cleared,DC01,shreya,Information,
2025-07-22 12:36:20,4720,A user account was created,WEB01,arnab,Error,
2025-08-01 23:21:20,4648,A logon was attempted using explicit credentials,FILE01,arnab,Warning,Batch
2025-08-01 11:56:20,4625,An account failed to log on,SRV01,guest,Warning,Batch
2025-07-30 18:05:20,4688,A new process has been created,SRV01,guest,Warning,
2025-07-27 06:20:20,4625,An account failed to log on,SRV01,admin,Error,Network
2025-07-24 08:34:20,4697,A service was installed in the system,DC01,arnab,Error,
2025-07-27 17:38:20,4720,A user account was created,FILE01,shreya,Warning,
2025-08-03 08:55:20,5156,The Windows Filtering Platform has permitted a connection,DC01,arnab,Warning,
2025-07-25 13:43:20,4697,A service was installed in the system,SRV01,guest,Error,
2025-07-30 07:08:20,4725,A user account was disabled,SRV01,arnab,Critical,
2025-07-27 11:12:20,4722,A user account was enabled,SRV01,svc-backup,Error,
2025-07-26 21:41:20,4697,A service was installed in the system,DC01,shreya,Error,
2025-07-25 00:45:20,4624,An account was successfully logged on,WEB01,shreya,Information,Unlock
2025-08-02 01:43:20,4624,An account was successfully logged on,FILE01,svc-web,Information,Batch
2025-07-30 04:40:20,5156,The Windows Filtering Platform has permitted a connection,DC01,arnab,Error,
2025-08-03 13:29:20,4648,A logon was attempted using explicit credentials,EXCH01,svc-backup,Warning,Network
2025-08-02 13:47:20,4720,A user account was created,APP01,svc-web,Error,
2025-08-04 06:46:20,4625,An account failed to log on,DC01,guest,Information,Service
2025-07-29 18:09:20,4697,A service was installed in the system,APP01,svc-backup,Critical,
2025-07-26 22:56:20,4625,An account failed to log on,APP01,shreya,Warning,Unlock
2025-07-30 07:33:20,4625,An account failed to log on,EXCH01,guest,Critical,Network
2025-08-03 07:15:20,4720,A user account was created,FILE01,svc-backup,Information,
2025-07-22 14:07:20,4720,A user account was created,SRV01,svc-backup,Warning,
2025-08-05 05:23:20,4648,A logon was attempted using explicit credentials,DC01,shreya,Information,Service
2025-07-22 18:46:20,4722,A user account was enabled,SRV01,svc-web,Error,
2025-07-24 04:22:20,4722,A user account was enabled,EXCH01,shreya,Critical,
2025-08-02 11:24:20,5156,The Windows Filtering Platform has permitted a connection,FILE01,svc-web,Critical,
2025-07-30 03:45:20,4722,A user account was enabled,FILE01,svc-web,Warning,
2025-07-28 15:55:20,4722,A user account was enabled,WEB01,arnab,Critical,
2025-07-26 10:07:20,4697,A service was installed in the system,SRV01,guest,Critical,
2025-07-31 07:49:20,4625,An account failed to log on,APP01,arnab,Error,Network
2025-08-01 13:56:20,4624,An account was successfully logged on,DC01,svc-web,Critical,Network
2025-07-24 22:41:20,4722,A user account was enabled,APP01,guest,Warning,
2025-07-30 16:52:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,arnab,Warning,
2025-07-28 22:49:20,4725,A user account was disabled,EXCH01,svc-web,Information,
2025-07-28 21:29:20,4720,A user account was created,SRV01,svc-backup,Error,
2025-07-29 21:39:20,4688,A new process has been created,DC01,svc-web,Information,
2025-08-02 13:24:20,4722,A user account was enabled,WEB01,svc-web,Critical,
2025-07-31 14:14:20,1102,The audit log was cleared,FILE01,svc-backup,Error,
2025-07-25 15:06:20,4725,A user account was disabled,DC01,guest,Warning,
2025-07-22 14:33:20,4648,A logon was attempted using explicit credentials,EXCH01,shreya,Warning,RemoteInteractive
2025-07-24 15:04:20,4648,A logon was attempted using explicit credentials,EXCH01,svc-backup,Critical,Unlock
2025-07-31 22:38:20,4722,A user account was enabled,FILE01,svc-web,Information,
2025-08-04 14:01:20,4625,An account failed to log on,DC01,shreya,Error,Unlock
2025-07-25 14:12:20,4688,A new process has been created,DC01,svc-backup,Error,
2025-07-25 21:59:20,4648,A logon was attempted using explicit credentials,WEB01,svc-web,Error,RemoteInteractive
2025-07-27 08:44:20,4697,A service was installed in the system,FILE01,guest,Critical,
2025-07-22 21:40:20,1102,The audit log was cleared,SRV01,guest,Critical,
2025-07-23 13:56:20,4624,An account was successfully logged on,EXCH01,arnab,Warning,RemoteInteractive
2025-08-01 00:16:20,4720,A user account was created,DC01,shreya,Warning,
2025-07-24 01:02:20,4725,A user account was disabled,WEB01,svc-backup,Error,
2025-08-01 23:29:20,4720,A user account was created,APP01,svc-web,Critical,
2025-07-23 23:05:20,4725,A user account was disabled,SRV01,shreya,Warning,
2025-07-24 12:13:20,4688,A new process has been created,WEB01,admin,Critical,
2025-08-04 18:07:20,4648,A logon was attempted using explicit credentials,WEB01,svc-web,Critical,Unlock
2025-07-27 17:22:20,4697,A service was installed in the system,FILE01,svc-backup,Warning,
2025-07-25 01:14:20,4688,A new process has been created,FILE01,admin,Error,
2025-07-25 05:07:20,1102,The audit log was cleared,APP01,guest,Critical,
2025-07-29 06:22:20,4720,A user account was created,DC01,svc-web,Warning,
2025-08-01 03:28:20,4697,A service was installed in the system,WEB01,arnab,Warning,
2025-07-24 19:46:20,4720,A user account was created,SRV01,svc-backup,Error,
2025-07-29 05:05:20,4625,An account failed to log on,APP01,guest,Critical,Service
2025-07-28 19:19:20,4625,An account failed to log on,FILE01,svc-backup,Warning,Network
2025-07-23 15:11:20,1102,The audit log was cleared,DC01,shreya,Warning,
2025-08-02 20:55:20,1102,The audit log was cleared,SRV01,arnab,Error,
2025-07-27 11:05:20,4725,A user account was disabled,FILE01,svc-web,Error,
2025-07-30 06:07:20,4725,A user account was disabled,APP01,shreya,Critical,
2025-07-30 14:00:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,svc-web,Error,
2025-07-31 01:43:20,4624,An account was successfully logged on,SRV01,guest,Information,Network
2025-07-31 03:36:20,4688,A new process has been created,EXCH01,svc-web,Error,
2025-07-26 19:54:20,4697,A service was installed in the system,EXCH01,svc-backup,Critical,
2025-08-03 20:48:20,4725,A user account was disabled,DC01,arnab,Warning,
2025-07-31 23:34:20,1102,The audit log was cleared,APP01,shreya,Error,
2025-07-31 15:37:20,4722,A user account was enabled,EXCH01,guest,Warning,
2025-07-25 06:41:20,4688,A new process has been created,EXCH01,svc-web,Warning,
2025-08-04 23:34:20,4648,A logon was attempted using explicit credentials,APP01,admin,Information,RemoteInteractive
2025-07-22 17:21:20,4725,A user account was disabled,FILE01,admin,Error,
2025-07-30 00:41:20,4625,An account failed to log on,FILE01,admin,Information,Unlock
2025-07-30 13:47:20,5156,The Windows Filtering Platform has permitted a connection,APP01,admin,Error,
2025-07-26 20:18:20,4688,A new process has been created,FILE01,shreya,Information,
2025-07-26 19:33:20,4625,An account failed to log on,DC01,svc-backup,Warning,Interactive
2025-08-04 00:39:20,4725,A user account was disabled,APP01,guest,Error,
2025-08-02 21:57:20,4697,A service was installed in the system,FILE01,guest,Information,
2025-07-26 07:19:20,1102,The audit log was cleared,FILE01,svc-web,Critical,
2025-08-01 23:20:20,4720,A user account was created,FILE01,guest,Critical,
2025-07-28 19:21:20,4725,A user account was disabled,FILE01,svc-web,Warning,
2025-07-31 16:01:20,4720,A user account was created,SRV01,admin,Information,
2025-08-01 05:03:20,4688,A new process has been created,WEB01,admin,Information,
2025-07-31 07:44:20,4688,A new process has been created,SRV01,svc-web,Warning,
2025-08-03 12:21:20,4722,A user account was enabled,APP01,guest,Error,
2025-08-03 21:07:20,4688,A new process has been created,APP01,svc-web,Information,
2025-08-05 05:16:20,5156,The Windows Filtering Platform has permitted a connection,EXCH01,admin,Information,
2025-07-25 04:21:20,4688,A new process has been created,SRV01,admin,Warning,
2025-08-01 09:35:20,4648,A logon was attempted using explicit credentials,DC01,shreya,Warning,Batch
2025-07-31 09:58:20,4624,An account was successfully logged on,WEB01,shreya,Warning,RemoteInteractive
2025-07-24 03:45:20,1102,The audit log was cleared,DC01,guest,Critical,
2025-07-26 02:35:20,4688,A new process has been created,FILE01,svc-web,Information,
2025-07-23 10:51:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,svc-backup,Information,
2025-08-04 12:04:20,4624,An account was successfully logged on,APP01,admin,Error,RemoteInteractive
2025-07-28 16:54:20,5156,The Windows Filtering Platform has permitted a connection,EXCH01,admin,Information,
2025-08-01 17:49:20,4688,A new process has been created,EXCH01,svc-backup,Information,
2025-07-25 16:53:20,4720,A user account was created,FILE01,admin,Critical,
2025-07-26 08:20:20,4720,A user account was created,FILE01,shreya,Critical,
2025-08-03 17:47:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,admin,Warning,
2025-08-02 22:41:20,4624,An account was successfully logged on,WEB01,admin,Error,Unlock
2025-07-26 02:14:20,4624,An account was successfully logged on,APP01,svc-backup,Information,Service
2025-08-02 19:54:20,4720,A user account was created,EXCH01,admin,Error,
2025-08-03 10:39:20,4624,An account was successfully logged on,EXCH01,arnab,Critical,Interactive
2025-08-01 04:46:20,4648,A logon was attempted using explicit credentials,APP01,guest,Warning,Service
2025-08-04 06:03:20,4720,A user account was created,FILE01,admin,Warning,
2025-08-02 10:22:20,4625,An account failed to log on,EXCH01,svc-web,Information,Service
2025-07-29 10:43:20,4725,A user account was disabled,WEB01,admin,Error,
2025-07-31 02:15:20,4720,A user account was created,DC01,svc-backup,Error,
2025-08-02 00:19:20,4625,An account failed to log on,SRV01,arnab,Information,Batch
2025-07-22 16:40:20,5156,The Windows Filtering Platform has permitted a connection,EXCH01,guest,Warning,
2025-08-04 08:36:20,4688,A new process has been created,APP01,svc-web,Critical,
2025-08-01 14:23:20,4625,An account failed to log on,SRV01,guest,Critical,RemoteInteractive
2025-08-04 07:46:20,4648,A logon was attempted using explicit credentials,WEB01,svc-backup,Error,Interactive
2025-07-22 19:38:20,4697,A service was installed in the system,APP01,shreya,Critical,
2025-07-25 13:05:20,4722,A user account was enabled,WEB01,guest,Warning,
2025-07-25 13:53:20,4625,An account failed to log on,WEB01,svc-web,Critical,Unlock
2025-07-28 09:17:20,1102,The audit log was cleared,SRV01,guest,Error,
2025-08-02 23:15:20,4624,An account was successfully logged on,FILE01,svc-backup,Warning,Network
2025-08-02 14:26:20,4697,A service was installed in the system,EXCH01,arnab,Error,
2025-07-22 21:48:20,4720,A user account was created,EXCH01,svc-backup,Error,
2025-07-24 04:04:20,4697,A service was installed in the system,DC01,shreya,Warning,
2025-07-29 08:19:20,4697,A service was installed in the system,DC01,svc-web,Warning,
2025-08-02 16:00:20,4725,A user account was disabled,SRV01,shreya,Error,
2025-08-04 01:31:20,1102,The audit log was cleared,EXCH01,arnab,Critical,
2025-07-23 13:22:20,4725,A user account was disabled,WEB01,shreya,Warning,
2025-07-24 10:55:20,4725,A user account was disabled,FILE01,shreya,Information,
2025-07-27 19:08:20,4625,An account failed to log on,SRV01,svc-web,Error,Batch
2025-07-26 11:47:20,4722,A user account was enabled,SRV01,svc-backup,Critical,
2025-08-01 13:49:20,4697,A service was installed in the system,FILE01,svc-web,Warning,
2025-08-05 05:10:20,1102,The audit log was cleared,DC01,arnab,Error,
2025-07-30 16:47:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,arnab,Warning,
2025-07-30 02:43:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,shreya,Warning,
2025-07-22 17:20:20,4688,A new process has been created,APP01,svc-web,Warning,
2025-07-26 19:28:20,4722,A user account was enabled,DC01,guest,Critical,
2025-08-02 21:02:20,4697,A service was installed in the system,EXCH01,guest,Error,
2025-08-01 12:27:20,4720,A user account was created,APP01,admin,Warning,
2025-07-28 18:26:20,5156,The Windows Filtering Platform has permitted a connection,DC01,shreya,Critical,
2025-07-22 13:20:20,4725,A user account was disabled,APP01,guest,Warning,
2025-07-27 03:23:20,4648,A logon was attempted using explicit credentials,APP01,guest,Information,Batch
2025-08-03 22:45:20,1102,The audit log was cleared,DC01,shreya,Information,
2025-08-03 07:01:20,4688,A new process has been created,SRV01,admin,Information,
2025-08-04 02:14:20,4688,A new process has been created,DC01,guest,Critical,
2025-07-24 08:40:20,4697,A service was installed in the system,DC01,svc-web,Information,
2025-07-26 21:13:20,4722,A user account was enabled,SRV01,admin,Warning,
2025-08-04 19:44:20,4720,A user account was created,EXCH01,svc-web,Error,
2025-08-04 10:27:20,4624,An account was successfully logged on,APP01,shreya,Error,Unlock
2025-08-02 19:53:20,4722,A user account was enabled,SRV01,shreya,Information,
2025-07-30 17:36:20,4725,A user account was disabled,APP01,admin,Error,
2025-08-02 14:44:20,4625,An account failed to log on,WEB01,guest,Information,RemoteInteractive
2025-07-29 15:16:20,4625,An account failed to log on,FILE01,guest,Information,Batch
2025-07-30 08:42:20,4697,A service was installed in the system,APP01,guest,Error,
2025-07-29 20:22:20,4725,A user account was disabled,SRV01,guest,Information,
2025-08-01 13:52:20,4725,A user account was disabled,WEB01,admin,Warning,
2025-07-31 14:20:20,4624,An account was successfully logged on,EXCH01,arnab,Critical,Service
2025-07-28 22:08:20,4722,A user account was enabled,WEB01,svc-web,Warning,
2025-07-26 01:54:20,4725,A user account was disabled,WEB01,svc-backup,Warning,
2025-07-28 15:36:20,1102,The audit log was cleared,WEB01,admin,Critical,
2025-08-03 15:44:20,4624,An account was successfully logged on,FILE01,guest,Information,Interactive
2025-07-24 10:34:20,4688,A new process has been created,FILE01,shreya,Error,
2025-07-25 11:21:20,4720,A user account was created,APP01,svc-backup,Critical,
2025-08-04 19:44:20,5156,The Windows Filtering Platform has permitted a connection,APP01,svc-web,Warning,
2025-08-03 07:09:20,4625,An account failed to log on,WEB01,svc-backup,Warning,Unlock
